1466191248,19620762,0.019,8.507,"sell"
1466191249,19620764,0.019,1.83835383,"sell"
1466191249,19620766,0.019,8.507,"sell"
1466191249,19620770,0.019,0.4403798,"sell"
1466191249,19620772,0.019,0.16167554,"sell"
1466191249,19620778,0.019,2.210961,"sell"
1466191249,19620784,0.019,8.507,"sell"
1466191250,19620798,0.019,0.4403798,"sell"
1466191250,19620802,0.019,1.83835383,"sell"
1466191251,19620804,0.019,0.4403798,"sell"
1466191251,19620810,0.019,69.879071,"sell"
1466191251,19620822,0.019,1.83835383,"sell"
1466191251,19620826,0.019,1.23951252,"sell"
1466191253,19620834,0.019,46.700309,"sell"
1466191253,19620840,0.019,10.133416,"sell"
1466191253,19620858,0.019,0.4403798,"sell"
1466191253,19620866,0.019,1.23951252,"sell"
1466191253,19620870,0.019,153.58543146,"sell"
1466191253,19620872,0.019,1.83835383,"sell"
1466191253,19620874,0.019,24.11456854,"sell"
1466191254,19620904,0.019,0.64958466,"sell"
1466191254,19620906,0.019,177.7,"sell"
1466191254,19620908,0.019,0.16167554,"sell"
1466191254,19620910,0.019,0.29381861,"sell"
1466191254,19620912,0.019,1.2372814,"sell"
1466191254,19620914,0.019,6.615664,"sell"
1466191255,19620918,0.019,6.406798,"sell"
1466191255,19620920,0.019,0.95738555,"sell"
1466191255,19620924,0.019,6.406797,"sell"
1466191256,19620928,0.019,6.615664,"sell"
1466191256,19620930,0.019,5.320196,"sell"
1466191256,19620932,0.019,6.406798,"sell"
1466191257,19620948,0.01894,0.4403798,"sell"
1466191257,19620954,0.01894,1.83835383,"sell"
1466191257,19620958,0.01894,0.16167554,"sell"
1466191257,19620960,0.01894,1.2372814,"sell"
1466191258,19620982,0.01894,0.4403798,"sell"
1466191258,19620984,0.01894,1.83835383,"sell"
1466191258,19620986,0.01894,0.16167554,"sell"
1466191260,19621010,0.01894,0.4403798,"sell"
1466191260,19621014,0.01894,1.83835383,"sell"
1466191260,19621018,0.01894,0.16167554,"sell"
1466191261,19621042,0.01894,0.4403798,"sell"
1466191261,19621044,0.01894,0.16167554,"sell"
1466191261,19621050,0.01894,1.83835383,"sell"
1466191263,19621076,0.01894,0.16167554,"sell"
1466191263,19621084,0.01894,0.4403798,"sell"
1466191263,19621088,0.01894,1.83835383,"sell"
1466191264,19621098,0.01894,0.4403798,"sell"
1466191264,19621100,0.01894,0.16167554,"sell"
1466191265,19621108,0.01894,1.83835383,"sell"
1466191266,19621122,0.01894,1.83835383,"sell"
1466191266,19621152,0.01894,82.28190975,"sell"
1466191266,19621154,0.01892,4.518433,"sell"
1466191266,19621156,0.0189,0.15828134,"sell"
1466191266,19621160,0.01889,0.71322101,"sell"
1466191266,19621164,0.0189,0.92657798,"sell"
1466191266,19621166,0.01888,50,"sell"
1466191266,19621170,0.01888,15.25654767,"sell"
1466191266,19621172,0.01889,6,"sell"
1466191266,19621176,0.01888,50,"sell"
1466191267,19621180,0.01888,1.83835383,"sell"
1466191269,19621194,0.01894,0.4403798,"buy"
1466191269,19621198,0.01894,0.16138452,"buy"
1466191269,19621200,0.01894,0.11995326,"buy"
1466191269,19621202,0.01894,1.23951252,"buy"
1466191269,19621204,0.01894,0.16167554,"buy"
1466191269,19621206,0.01894,0.21885402,"buy"
1466191269,19621208,0.01894,0.23978528,"buy"
1466191269,19621214,0.01899,5.27345506,"buy"
1466191269,19621216,0.01888,0.16167554,"sell"
1466191269,19621218,0.01888,1.83835383,"sell"
1466191269,19621222,0.01888,0.23978528,"sell"
1466191270,19621226,0.01899,2.1827346,"buy"
1466191270,19621228,0.01888,0.16167554,"sell"
1466191270,19621234,0.018921,0.23978528,"sell"
1466191270,19621236,0.018921,1.83835383,"sell"
1466191272,19621262,0.018921,0.16167554,"sell"
1466191272,19621266,0.018921,1.83835383,"sell"
1466191272,19621268,0.018921,0.23978528,"sell"
1466191273,19621282,0.018921,1.83835383,"sell"
1466191273,19621288,0.018921,0.23978528,"sell"
1466191274,19621290,0.01894,0.15247263,"buy"
1466191274,19621292,0.01894,0.71966462,"buy"
1466191274,19621300,0.01894,0.00891189,"buy"
1466191274,19621302,0.01894,0.4403798,"buy"
1466191274,19621312,0.018921,1.83835383,"sell"
1466191274,19621314,0.018999,7.5,"buy"
1466191274,19621316,0.018999,1.2,"buy"
1466191274,19621318,0.01894,0.19997703,"buy"
1466191274,19621320,0.018999,0.11995326,"buy"
1466191274,19621322,0.018999,0.64958466,"buy"
1466191274,19621326,0.019,4.98667471,"buy"
1466191274,19621328,0.01899,5.34381034,"buy"
1466191275,19621370,0.01888,0.23978528,"sell"
1466191276,19621382,0.01888,1.83835383,"sell"
1466191277,19621392,0.018881,0.23978528,"sell"
1466191278,19621406,0.01899,1.1427346,"buy"
1466191278,19621408,0.018989,1.04,"buy"
1466191278,19621418,0.01899,0.15247263,"buy"
1466191280,19621438,0.01899,0.60824077,"buy"
1466191280,19621442,0.019,1.57449383,"buy"
1466191280,19621444,0.019,0.15247263,"buy"
1466191280,19621452,0.019,5.343,"buy"
1466191281,19621470,0.01901,0.15247263,"buy"
1466191281,19621472,0.019,1.16895631,"buy"
1466191281,19621474,0.01901,1.86137725,"buy"
1466191281,19621480,0.019,0.32135735,"buy"
1466191283,19621498,0.018989,0.15247263,"buy"
1466191283,19621500,0.018989,1.16895631,"buy"
1466191283,19621504,0.018989,1.2,"buy"
1466191283,19621508,0.018989,0.9827346,"buy"
1466191284,19621526,0.0189,1.16895631,"buy"
1466191285,19621528,0.0189,0.15247263,"buy"
1466191284,19621530,0.0189,2.1827346,"buy"
1466191289,19621598,0.018881,0.15247263,"buy"
1466191289,19621618,0.01888,0.72857651,"buy"
1466191289,19621620,0.01888,0.4403798,"buy"
1466191289,19621624,0.01888,1.10977732,"buy"
1466191289,19621626,0.01888,1.07295728,"buy"
1466191290,19621650,0.018871,0.4403798,"sell"
1466191290,19621652,0.018871,1.23951252,"sell"
1466191290,19621654,0.018871,1.83835383,"sell"
1466191290,19621656,0.01888,0.15247263,"buy"
1466191292,19621680,0.01888,0.00920291,"buy"
1466191292,19621684,0.0189,1.1597534,"buy"
1466191292,19621686,0.0189,0.15247263,"buy"
1466191292,19621688,0.018871,0.11945567,"sell"
1466191292,19621690,0.01887,0.07495066,"sell"
1466191292,19621692,0.0189,2.1827346,"buy"
1466191292,19621694,0.01887,0.32092413,"sell"
1466191292,19621698,0.01887,0.38756674,"sell"
1466191292,19621702,0.01887,0.76627045,"sell"
1466191292,19621704,0.01887,0.41230052,"sell"
1466191292,19621706,0.01887,0.39829141,"sell"
1466191292,19621708,0.01887,0.25119253,"sell"
1466191293,19621712,0.01886,0.16167554,"sell"
1466191294,19621734,0.0189,0.38166227,"buy"
1466191294,19621736,0.01887,0.78729404,"buy"
1466191294,19621740,0.0189,0.15247263,"buy"
1466191294,19621746,0.01886,1.23951252,"sell"
1466191294,19621748,0.01886,0.4403798,"sell"
1466191294,19621750,0.01886,1.83835383,"sell"
1466191294,19621752,0.01886,0.23978528,"sell"
1466191295,19621764,0.0189,1.16895631,"buy"
1466191295,19621772,0.0189,0.15247263,"buy"
1466191295,19621774,0.0189,35,"buy"
1466191295,19621776,0.01886,0.16167554,"sell"
1466191296,19621786,0.0189,0.15247263,"buy"
1466191296,19621794,0.01886,0.16167554,"sell"
1466191297,19621798,0.01886,1.23951252,"sell"
1466191297,19621800,0.01886,1.83835383,"sell"
1466191297,19621802,0.01886,0.23978528,"sell"
1466191297,19621804,0.01886,0.4403798,"sell"
1466191297,19621806,0.01886,0.21885402,"sell"
1466191297,19621810,0.0189,1.16895631,"buy"
1466191297,19621812,0.0189,2.1827346,"buy"
1466191297,19621820,0.01886,22,"sell"
1466191298,19621832,0.0189,0.15247263,"buy"
1466191298,19621834,0.01886,0.23978528,"sell"
1466191298,19621836,0.01886,0.16167554,"sell"
1466191298,19621838,0.01886,1.83835383,"sell"
1466191298,19621840,0.01886,0.4403798,"sell"
1466191298,19621842,0.0189,1.16895631,"buy"
1466191299,19621866,0.0189,0.15247263,"buy"
1466191299,19621868,0.0189,1.16895631,"buy"
1466191299,19621870,0.018861,0.16167554,"sell"
1466191299,19621872,0.018861,0.4403798,"sell"
1466191299,19621874,0.0189,2.1827346,"buy"
1466191300,19621876,0.018861,0.23978528,"sell"
1466191299,19621878,0.018861,1.83835383,"sell"
1466191301,19621896,0.01886,0.16167554,"sell"
1466191303,19621906,0.018872,0.23978528,"sell"
1466191303,19621910,0.018872,0.16167554,"sell"
1466191303,19621912,0.018872,1.23951252,"sell"
1466191304,19621924,0.0189,0.15247263,"buy"
1466191304,19621926,0.0189,1.16895631,"buy"
1466191304,19621928,0.0189,2.1827346,"buy"
1466191305,19621940,0.018872,1.23951252,"sell"
