1466200208,19668938,742.39,2,"buy"
1466200210,19668940,742.1,10,"sell"
1466200220,19669038,742.39,0.165713,"buy"
1466200220,19669040,742.38,0.034287,"buy"
1466200222,19669042,742.39,1,"buy"
1466200225,19669044,742.34,0.09996489,"buy"
1466200229,19669050,742.1,2.5,"sell"
1466200231,19669052,742.1,5,"sell"
1466200233,19669054,742.1,5,"sell"
1466200235,19669058,741.04,6.93,"sell"
1466200235,19669060,741.04,0.034,"sell"
1466200235,19669062,742.1,47.5,"sell"
1466200235,19669064,741.03,20,"sell"
1466200235,19669066,741.1,11.69435404,"sell"
1466200235,19669068,742.09,0.136,"sell"
1466200235,19669070,741,2,"sell"
1466200235,19669072,741.05,6.6987,"sell"
1466200235,19669074,741.04,0.038,"sell"
1466200235,19669076,740.26,0.02,"sell"
1466200235,19669078,740.22,8,"sell"
1466200235,19669080,740.1,1,"sell"
1466200235,19669082,740.05,0.3,"sell"
1466200235,19669084,740.1,3.9139,"sell"
1466200235,19669086,740.22,0.8,"sell"
1466200235,19669088,740.02,0.036,"sell"
1466200235,19669090,740.01,10.48,"sell"
1466200235,19669092,740.01,12,"sell"
1466200235,19669094,740.01,5,"sell"
1466200235,19669096,740.02,0.034,"sell"
1466200235,19669098,740,63.38504596,"sell"
1466200238,19669100,741.55,10,"buy"
1466200239,19669102,740,0.83,"sell"
1466200239,19669104,740,0.3775,"sell"
1466200247,19669112,740.01,1,"sell"
1466200247,19669114,740,0.5,"sell"
1466200253,19669116,740.03,1.1,"sell"
1466200254,19669118,740.03,5,"sell"
1466200255,19669122,740.01,0.135,"sell"
1466200255,19669124,740,4.865,"sell"
1466200264,19669134,740.04,0.94908007,"buy"
1466200268,19669136,740.03,0.136,"sell"
1466200268,19669138,740.03,0.15,"sell"
1466200268,19669140,740.03,0.0385,"sell"
1466200268,19669142,740.03,0.14,"sell"
1466200268,19669144,740.03,0.135,"sell"
1466200268,19669146,740.03,0.135,"sell"
1466200268,19669148,740.03,0.135,"sell"
1466200268,19669150,740.03,0.134,"sell"
1466200268,19669152,740.03,0.136,"sell"
1466200268,19669154,740.03,0.0965,"sell"
1466200268,19669156,740.03,0.136,"sell"
1466200268,19669158,740.03,0.135,"sell"
1466200268,19669160,740.03,0.136,"sell"
1466200268,19669162,740.03,0.134,"sell"
1466200268,19669164,740.03,0.137,"sell"
1466200268,19669166,740.03,0.138,"sell"
1466200268,19669168,740.03,0.136,"sell"
1466200268,19669170,740.03,0.137,"sell"
1466200268,19669172,740.03,0.137,"sell"
1466200268,19669174,740.03,0.135,"sell"
1466200268,19669176,740.02,3.4065,"sell"
1466200269,19669178,740.04,1.5,"buy"
1466200273,19669180,740.03,25,"sell"
1466200273,19669182,740.03,5,"sell"
1466200280,19669184,740.03,3,"sell"
1466200282,19669188,740.04,3.55091993,"buy"
1466200290,19669190,740.05,0.21580459,"sell"
1466200290,19669192,740.06,0.0991,"sell"
1466200290,19669194,740.02,1.57706194,"sell"
1466200290,19669196,740.05,0.18293806,"sell"
1466200290,19669198,740.05,0.24,"sell"
1466200290,19669200,740.02,0.02055148,"sell"
1466200292,19669202,740.04,5,"buy"
1466200292,19669204,740.05,3.92,"buy"
1466200292,19669206,740.06,0.42450942,"sell"
1466200293,19669208,740.06,15.1387,"sell"
1466200294,19669210,740.06,1,"sell"
1466200295,19669212,740.01,0.33,"sell"
1466200295,19669214,740,3.41,"sell"
1466200295,19669216,740,0.01,"sell"
1466200295,19669218,740,1.25,"sell"
1466200296,19669220,740.07,0.01427536,"sell"
1466200298,19669226,740.01,6.7517,"sell"
1466200298,19669228,740,0.6583,"sell"
1466200298,19669230,740,1.59,"sell"
1466200298,19669232,740.03,1,"sell"
1466200300,19669234,740.04,0.01427594,"sell"
1466200300,19669236,740,1.48572406,"sell"
1466200302,19669240,740,1,"sell"
1466200303,19669242,740,1.85597594,"sell"
1466200306,19669244,739.2,1,"sell"
1466200306,19669246,739.2,2.1750838,"sell"
1466200307,19669248,739.2,9,"sell"
1466200307,19669250,739.2,2.81081892,"sell"
1466200307,19669252,739.2,0.405,"sell"
1466200308,19669254,739.2,0.06991751,"sell"
1466200311,19669264,739.49,0.03899342,"buy"
1466200311,19669268,739.2,5,"sell"
1466200311,19669270,739.2,3.61,"sell"
1466200313,19669272,739.48,0.014201,"buy"
1466200313,19669274,739.49,0.185799,"buy"
1466200313,19669276,739.2,11.8,"sell"
1466200314,19669278,739.2,14.12917977,"sell"
1466200314,19669280,739.05,6.7604,"sell"
1466200314,19669282,739.04,5,"sell"
1466200314,19669284,739.02,8.2396,"sell"
1466200314,19669286,739.49,0.01218456,"buy"
1466200315,19669296,739.2,0.03057456,"buy"
1466200316,19669298,739.02,5,"sell"
1466200316,19669302,739.2,0.36942544,"buy"
1466200317,19669304,739.02,13.03192544,"sell"
1466200317,19669306,739.21,0.06557456,"sell"
1466200317,19669308,739.02,1,"sell"
1466200319,19669310,739.02,14.8961,"sell"
1466200321,19669312,739.02,1.82684076,"sell"
1466200322,19669314,739.02,0.5,"sell"
