"timestamp","tid","price","amount","sell"
1466373540,19981424,768.2,0.65,"sell"
1466373543,19981426,768.2,0.026523,"sell"
1466373561,19981432,768.21,0.0199,"buy"
1466373566,19981434,768.2,0.02,"sell"
1466373579,19981442,768.2,3,"sell"
1466373639,19981454,768.21,0.01503006,"buy"
1466373656,19981456,768.2,0.01372,"sell"
1466373673,19981464,768.21,0.06006758,"buy"
1466373673,19981466,768.2,0.55894348,"sell"
1466373673,19981468,768.2,3.44105652,"sell"
1466373676,19981470,768.2,0.04047193,"sell"
1466373736,19981504,768.2,0.02986313,"sell"
1466373736,19981506,768.2,0.01,"sell"
1466373736,19981508,768.2,0.18172113,"sell"
1466373736,19981510,768.2,0.02,"sell"
1466373740,19981524,768.21,0.0520095,"buy"
1466373741,19981532,768.21,0.05201835,"buy"
1466373742,19981538,768.21,0.03272658,"buy"
1466373743,19981544,768.21,0.02623554,"buy"
1466373744,19981546,768.21,0.02413693,"buy"
1466373745,19981556,768.21,0.03937677,"buy"
1466373746,19981564,768.21,0.01517793,"buy"
1466373753,19981580,768.21,0.01626029,"buy"
1466373754,19981588,768.21,0.03083648,"buy"
1466373774,19981602,768.2,2.2945127,"sell"
1466373783,19981608,768.2,0.06323586,"sell"
1466373788,19981610,768.19,0.02573063,"sell"
1466373831,19981620,768.18,0.01639766,"buy"
1466373837,19981624,768.15,8.19,"sell"
1466373837,19981626,768.16,0.32,"sell"
1466373837,19981628,768.13,0.01,"sell"
1466373837,19981630,768.01,9.4194,"sell"
1466373837,19981632,768.02,20,"sell"
1466373837,19981634,768.03,8.084,"sell"
1466373837,19981636,768,3.4,"sell"
1466373837,19981638,768.13,15,"sell"
1466373849,19981642,767.63,0.1,"sell"
1466373874,19981652,767.4,0.1,"sell"
1466373874,19981654,767.5,0.321,"sell"
1466373874,19981656,767.33,0.579,"sell"
1466373877,19981658,767.75,0.0171,"buy"
1466373882,19981660,767.1,0.01,"sell"
1466373950,19981680,767,0.0354,"sell"
1466373950,19981682,766.8,0.0646,"sell"
1466373976,19981684,766.97,0.06009804,"buy"
1466373998,19981688,766.79,6,"sell"
1466374008,19981694,766.86,0.01009722,"buy"
1466374027,19981696,766.46,0.07720801,"sell"
1466374042,19981698,766.46,0.18,"sell"
1466374048,19981700,766.46,0.18,"sell"
1466374049,19981702,766.46,0.18,"buy"
1466374053,19981704,766.46,0.18,"buy"
1466374055,19981706,766.45,0.18,"buy"
1466374061,19981708,766.44,0.18,"buy"
1466374068,19981710,766.43,0.18,"buy"
1466374070,19981712,766.43,0.18,"buy"
1466374095,19981716,766.4,1.28713597,"sell"
1466374095,19981718,766.4,0.938,"sell"
1466374096,19981720,766.4,0.848,"sell"
1466374096,19981722,766.4,0.02574708,"sell"
1466374116,19981724,766.41,0.60654005,"buy"
1466374116,19981726,766.43,3.17155995,"buy"
1466374116,19981728,766.41,13.0765,"buy"
1466374118,19981730,766.42,0.40699993,"buy"
1466374118,19981732,766.43,15.82844005,"buy"
1466374122,19981734,767.06,0.02333617,"buy"
1466374123,19981740,767.05,0.01469274,"buy"
1466374126,19981742,766.85,0.02,"sell"
1466374138,19981778,767.05,0.01391866,"buy"
1466374140,19981780,767.05,0.01144631,"buy"
1466374147,19981790,767.1,0.02762344,"buy"
1466374149,19981796,767.1,0.02390882,"buy"
1466374151,19981798,767.1,0.01773575,"buy"
1466374154,19981810,767.1,0.0102143,"buy"
1466374158,19981818,767.1,9.92051769,"buy"
1466374161,19981822,767.1,1,"buy"
1466374167,19981824,767.93,0.06153983,"sell"
1466374172,19981826,767.93,0.27507344,"sell"
1466374208,19981848,768.21,1.82990722,"buy"
1466374211,19981852,768.39,1.3462,"buy"
1466374215,19981856,768.49,0.029,"sell"
1466374217,19981858,768.87,0.7,"buy"
1466374217,19981860,768.7,0.3,"buy"
1466374220,19981862,768.88,2.3812,"buy"
1466374226,19981864,768.98,7.39549292,"buy"
1466374226,19981866,768.97,0.603,"buy"
1466374226,19981868,768.97,0.546,"buy"
1466374226,19981870,768.88,1.45550708,"buy"
1466374231,19981872,768.9,5,"buy"
1466374233,19981874,768.9,0.03459315,"buy"
1466374233,19981876,768.9,14.96540685,"buy"
1466374233,19981878,768.98,1,"buy"
1466374242,19981880,768.98,1.60450708,"buy"
1466374242,19981882,769,5,"buy"
1466374242,19981884,769.38,5,"buy"
1466374248,19981886,769.55,0.02,"buy"
1466374252,19981888,769.55,0.01,"buy"
1466374264,19981892,769.55,0.03599,"buy"
1466374265,19981894,769.57,6.4773,"buy"
1466374265,19981896,769.56,0.04,"buy"
1466374265,19981898,769.7,37.44869,"buy"
1466374265,19981900,769.69,0.1,"buy"
1466374265,19981902,769.55,3.93401,"buy"
1466374265,19981904,769.58,2,"buy"
1466374286,19981910,769.69,0.19577782,"sell"
1466374332,19981916,769.7,10,"buy"
1466374336,19981918,769.7,0.2712,"buy"
1466374339,19981920,769.69,1.72233181,"sell"
1466374339,19981922,769.69,4.27766819,"sell"
1466374346,19981926,769.7,6.4599,"buy"
1466374346,19981928,769.7,56.98940529,"buy"
1466374346,19981930,769.7,0.01,"buy"
1466374346,19981932,769.7,0.03,"buy"
1466374358,19981934,769.79,0.5,"buy"
1466374358,19981936,769.8,2.5,"buy"
1466374369,19981966,769.69,0.041871,"sell"
1466374369,19981968,769.7,0.01,"sell"
1466374369,19981970,769.71,0.32,"sell"
1466374393,19982002,769.79,0.5,"buy"
1466374393,19982004,769.79,3,"buy"
1466374393,19982010,769.79,8.5,"buy"
1466374393,19982012,769.71,6.201907,"sell"
1466374393,19982014,769.72,0.417,"sell"
1466374395,19982034,769.26,2.83061,"sell"
1466374395,19982036,769.71,3.798093,"sell"
1466374396,19982048,769.09,0.4,"sell"
1466374396,19982052,769.01,1.531662,"sell"
1466374396,19982054,769.21,0.32,"sell"
1466374400,19982088,768.77,4.28438807,"sell"
1466374401,19982096,768.63,0.56177,"sell"
1466374402,19982100,768.63,0.13331933,"sell"
1466374402,19982102,768.63,3.57190935,"sell"
1466374402,19982104,768.63,0.01738948,"sell"
1466374402,19982120,768.52,0.01738948,"sell"
1466374402,19982122,768.52,0.0173897,"sell"
1466374402,19982124,768.52,0.13331933,"sell"
1466374406,19982154,768.53,0.02997312,"sell"
1466374407,19982168,768.53,0.01274807,"sell"
1466374407,19982170,768.53,0.01772031,"sell"
1466374407,19982174,768.53,0.02031619,"sell"
1466374407,19982176,768.53,0.02031619,"sell"
1466374408,19982186,768.53,0.01274791,"sell"
1466374409,19982196,768.53,0.01556573,"sell"
1466374410,19982224,768.54,0.01277305,"sell"
1466374410,19982226,768.54,0.01274791,"sell"
1466374410,19982232,768.54,0.01556573,"sell"
1466374412,19982270,768.32,0.31201808,"sell"
1466374413,19982314,768.4,0.01277305,"buy"
1466374413,19982322,768.53,0.01275006,"sell"
1466374414,19982362,768.53,0.01277305,"sell"
1466374415,19982380,768.53,0.01277305,"sell"
1466374415,19982392,768.53,0.01275006,"sell"
1466374416,19982442,768.53,0.02026234,"sell"
1466374418,19982470,768.53,0.02026234,"sell"
1466374418,19982472,768.53,0.02026234,"sell"
1466374419,19982476,768.53,0.02026234,"sell"
1466374423,19982500,768.15,0.01315909,"sell"
1466374431,19982534,768.34,0.02190296,"sell"
1466374431,19982536,768.34,0.02135501,"sell"
1466374431,19982538,768.34,0.02035827,"sell"
1466374432,19982548,768.34,0.02035827,"sell"
1466374432,19982550,768.34,0.02135501,"sell"
1466374432,19982554,768.34,0.01233417,"sell"
1466374432,19982558,768.34,0.02139351,"sell"
1466374443,19982592,767.79,0.5,"sell"
1466374443,19982594,767.88,0.01,"sell"
1466374443,19982596,767.78,0.073,"sell"
1466374443,19982598,767.84,0.417,"sell"
1466374447,19982604,767.77,1,"sell"
1466374483,19982658,768.02,0.11653,"buy"
1466374488,19982660,768.11,0.076366,"sell"
1466374514,19982664,768.13,0.01721225,"sell"
1466374514,19982666,768.13,0.01721225,"sell"
1466374514,19982668,768.13,0.01083734,"sell"
1466374518,19982670,768.17,0.05556457,"buy"
1466374518,19982672,768.17,6.4896,"buy"
1466374532,19982678,768.54,0.179916,"buy"
1466374532,19982680,768.48,0.010042,"buy"
1466374532,19982682,768.44,0.010042,"buy"
1466374540,19982684,768.26,0.118482,"sell"
1466374581,19982686,768.68,0.1,"buy"
1466374582,19982688,768.68,0.1,"buy"
1466374587,19982690,768.7,0.51247881,"buy"
1466374587,19982692,768.92,6.4741,"buy"
1466374587,19982694,768.91,4.28084737,"buy"
1466374587,19982696,768.91,2.361095,"buy"
1466374594,19982700,769.21,0.4,"buy"
1466374594,19982702,769.21,0.32,"buy"
1466374594,19982704,769.8,0.87155402,"buy"
1466374600,19982706,769.57,0.5,"buy"
1466374600,19982708,769.56,3.66519,"buy"
1466374600,19982710,769.8,1.24726831,"buy"
1466374600,19982712,769.63,0.02,"buy"
1466374600,19982714,769.8,1.01844598,"buy"
1466374602,19982716,769.89,0.122,"buy"
1466374602,19982718,769.89,0.25,"buy"
1466374602,19982720,769.55,1.128,"buy"
1466374607,19982722,769.89,1.75,"buy"
1466374607,19982724,769.79,1.128,"buy"
1466374612,19982728,769.8,1,"buy"
1466374612,19982730,769.89,0.128,"buy"
1466374617,19982732,769.9,1,"buy"
1466374617,19982734,769.88,0.4086731,"sell"
1466374617,19982740,769.88,0.02745814,"sell"
1466374619,19982742,769.88,0.02745814,"sell"
1466374620,19982748,769.88,0.05,"sell"
1466374622,19982750,769.99,1.28,"buy"
1466374622,19982752,770,1,"buy"
1466374622,19982754,770,0.01,"buy"
1466374622,19982756,770,0.01343989,"buy"
1466374622,19982758,770,1,"buy"
1466374622,19982760,770,0.04472925,"buy"
1466374622,19982762,770,0.05,"buy"
1466374625,19982764,770.61,0.03,"buy"
1466374625,19982766,770.61,4.96,"buy"
1466374625,19982768,771,0.25,"buy"
1466374625,19982770,771,1,"buy"
1466374625,19982772,770.8,0.5,"buy"
1466374625,19982774,770.99,1.1724,"buy"
1466374625,19982776,769.99,0.24542976,"sell"
1466374625,19982778,770.89,2,"buy"
1466374625,19982780,771,1,"buy"
1466374625,19982782,771,0.01,"buy"
1466374625,19982784,771,0.9276,"buy"
1466374625,19982786,770.81,0.08,"buy"
1466374625,19982788,771,0.1,"buy"
1466374625,19982790,771.01,0.01,"buy"
1466374625,19982792,771.1,0.0176,"buy"
1466374625,19982794,771,0.9724,"buy"
1466374625,19982796,771,0.1,"buy"
1466374629,19982798,771.89,9.7515,"buy"
1466374629,19982800,771.1,1.4479,"buy"
1466374629,19982802,771.79,0.06025766,"buy"
1466374629,19982804,771.87,0.417,"buy"
1466374629,19982806,771.5,0.01477626,"buy"
1466374629,19982808,772,0.68052362,"buy"
1466374629,19982810,772,0.01,"buy"
1466374629,19982812,772,0.07,"buy"
1466374629,19982814,772,5,"buy"
1466374629,19982816,771.89,2.61392746,"buy"
1466374629,19982818,771.89,2,"buy"
1466374629,19982820,771.9,0.713749,"buy"
1466374629,19982822,772,0.05,"buy"
1466374629,19982824,772.11,0.391,"buy"
1466374629,19982826,772.12,1.375366,"buy"
1466374629,19982828,772.1,0.05,"buy"
1466374629,19982830,772.11,0.354,"buy"
1466374635,19982832,771.76,0.075,"buy"
1466374635,19982834,771.77,1.7587,"buy"
1466374652,19982860,772.14,0.42,"buy"
1466374652,19982862,772.16,8.6111,"buy"
1466374652,19982864,772.19,10.6262,"buy"
1466374652,19982866,772.17,2.44,"buy"
1466374652,19982868,772.16,0.253,"buy"
1466374652,19982870,772.16,0.229,"buy"
1466374652,19982872,772.16,0.26138706,"buy"
1466374661,19982876,770.88,5,"sell"
1466374678,19982878,770.96,0.15,"sell"
1466374678,19982880,770.96,0.10798,"sell"
1466374685,19982882,770.95,0.12850907,"sell"
1466374692,19982884,770.97,0.019959,"buy"
1466374692,19982886,770.99,0.5,"buy"
1466374692,19982888,771,0.01,"buy"
1466374692,19982890,771,1,"buy"
1466374713,19982908,771.07,0.07959597,"sell"
1466374732,19982912,771.04,6.4579,"sell"
1466374732,19982914,771.01,3.5421,"sell"
1466374741,19982916,771.31,0.5,"buy"
1466374741,19982918,771.1,0.18499,"buy"
1466374741,19982920,771.31,0.31501,"buy"
1466374742,19982922,771.01,0.17,"sell"
1466374752,19982924,771.01,0.01,"sell"
1466374763,19982926,771.02,0.01,"sell"
1466374776,19982928,771.03,0.5,"sell"
1466374777,19982930,771.04,1,"sell"
1466374779,19982932,771.03,0.03248998,"sell"
1466374780,19982934,771.03,0.06255276,"sell"
1466374812,19982940,771.44,0.1,"sell"
1466374820,19982942,771.63,0.11194674,"sell"
1466374821,19982948,771.7,1,"buy"
1466374821,19982950,771.71,0.17,"buy"
1466374821,19982952,771.78,0.83,"buy"
1466374823,19982954,771.52,0.25831782,"sell"
1466374825,19982956,771.64,0.05654512,"sell"
1466374840,19982960,771.7,5,"sell"
1466374851,19982964,771.91,0.05,"buy"
1466374863,19982966,771.7,0.07,"sell"
1466374863,19982968,771.92,0.2,"buy"
1466374863,19982970,771.97,3.2582,"buy"
1466374863,19982972,771.97,11.5418,"buy"
1466374869,19982974,772,20,"buy"
1466374869,19982976,771.99,0.15,"buy"
1466374869,19982978,771.99,0.165,"buy"
1466374869,19982980,771.98,0.8918,"buy"
1466374869,19982982,772,3.7932,"buy"
1466374872,19982984,771.72,0.012789,"sell"
1466374872,19982986,771.72,0.25859999,"sell"
1466374875,19982988,771.73,0.01821,"sell"
1466374883,19982992,771.75,0.49989999,"sell"
1466374887,19982994,771.75,0.00010001,"sell"
1466374887,19982996,771.75,0.1978985,"sell"
1466374905,19983002,771.77,0.5,"sell"
1466374905,19983004,771.76,0.1727,"sell"
1466374923,19983006,771.7,0.29514077,"sell"
1466374927,19983008,771.7,0.466,"sell"
1466374928,19983010,771.7,1.54271167,"sell"
1466374928,19983012,771.7,0.19989999,"sell"
1466374942,19983016,771.7,0.88288011,"sell"
1466374954,19983018,771.71,0.5,"sell"
1466374954,19983020,771.7,0.482,"sell"
1466374959,19983042,771.78,0.01,"buy"
1466374961,19983044,771.76,0.01,"buy"
1466374964,19983046,771.7,0.1,"sell"
1466374966,19983048,771.75,6,"buy"
1466374966,19983050,771.7,1,"sell"
1466374974,19983052,771.7,0.2,"sell"
1466374986,19983054,771.7,0.10126745,"sell"
1466374988,19983056,771.71,9.45127,"buy"
1466374988,19983058,771.71,0.54873,"buy"
1466374990,19983060,771.7,0.00010001,"sell"
1466374990,19983062,771.7,0.00989999,"sell"
1466375000,19983066,771.7,8.92971,"sell"
1466375002,19983068,771.7,8.92971,"sell"
1466375009,19983070,771.7,0.26063973,"sell"
1466375016,19983080,771.7,2.35,"sell"
1466375046,19983084,771.05,0.06508738,"sell"
1466375050,19983088,771.05,0.2538757,"sell"
1466375054,19983094,771.05,0.057637,"sell"
1466375058,19983096,771.05,0.02,"sell"
1466375062,19983162,771.05,0.03487021,"sell"
1466375062,19983166,771.05,0.508687,"sell"
1466375062,19983174,771.05,0.02201649,"sell"
1466375063,19983184,771.05,0.02680743,"sell"
1466375065,19983188,771.05,0.01233208,"sell"
1466375065,19983190,771.05,0.0250071,"sell"
1466375066,19983194,771.04,0.01759876,"sell"
1466375067,19983198,771.04,0.02458308,"sell"
1466375068,19983212,771.04,0.02376691,"sell"
1466375069,19983226,771.01,0.022727,"sell"
1466375070,19983234,771.01,0.01193277,"sell"
1466375073,19983248,771.01,0.04488574,"sell"
1466375073,19983250,771.01,0.02545948,"sell"
1466375073,19983258,771.01,0.03232199,"sell"
1466375073,19983272,771.01,0.03936023,"sell"
1466375074,19983276,771.01,0.0323,"sell"
1466375074,19983278,771.01,2.9,"sell"
1466375074,19983284,771.01,0.03835616,"sell"
1466375074,19983286,771.01,0.04243045,"sell"
1466375075,19983290,771.01,0.08244278,"sell"
1466375075,19983296,771.01,0.0107534,"sell"
1466375076,19983300,771.01,0.03531426,"sell"
1466375076,19983312,771.01,0.03232199,"sell"
1466375077,19983316,771.01,0.02335425,"sell"
1466375077,19983318,771.01,0.05518382,"sell"
1466375078,19983326,771.01,0.0211917,"sell"
1466375078,19983330,771.01,0.01706659,"sell"
1466375080,19983336,771.01,0.37357,"sell"
1466375082,19983340,771.01,0.0211917,"sell"
1466375083,19983344,771.01,0.01706659,"sell"
1466375084,19983346,771.01,0.03232199,"sell"
1466375085,19983348,771.01,0.02343581,"sell"
1466375086,19983350,771.01,0.01117654,"sell"
1466375086,19983354,771.01,0.01475588,"sell"
1466375087,19983358,771.01,0.02347807,"sell"
1466375087,19983364,771.01,0.02183678,"sell"
1466375089,19983374,771.01,0.0143784,"sell"
1466375091,19983376,771.01,0.01325165,"sell"
1466375092,19983384,771.01,0.01440432,"sell"
1466375093,19983386,771.01,0.01367254,"sell"
1466375094,19983390,771.02,2.9,"buy"
1466375095,19983396,771.01,0.01368338,"sell"
1466375095,19983398,771.02,1.5547,"buy"
1466375096,19983404,771.01,0.01368509,"sell"
1466375098,19983414,771.01,0.01368679,"sell"
1466375099,19983420,771.01,0.01367809,"sell"
1466375099,19983424,771.01,0.01371147,"sell"
1466375101,19983426,771.01,0.01368472,"sell"
1466375103,19983434,771.01,0.01369556,"sell"
1466375105,19983440,771.01,0.01372025,"sell"
1466375106,19983444,771.01,0.01368983,"sell"
1466375109,19983452,771.01,0.01369153,"sell"
1466375110,19983542,771.01,0.02059791,"sell"
1466375111,19983548,771.01,0.05428677,"sell"
1466375112,19983594,771.01,0.01016838,"sell"
1466375112,19983600,771.01,0.46401835,"sell"
1466375112,19983608,770.12,3,"sell"
1466375112,19983612,769.77,0.081222,"sell"
1466375112,19983614,771,2,"sell"
1466375114,19983658,769.78,0.43364399,"sell"
1466375114,19983660,769.78,0.05656226,"sell"
1466375117,19983716,769.48,0.1,"sell"
1466375118,19983766,769.48,0.1501497,"sell"
1466375118,19983772,769.48,0.1,"sell"
1466375118,19983794,769.48,0.05656226,"sell"
1466375119,19983810,769.48,0.03681496,"sell"
1466375119,19983812,769.48,0.43364399,"sell"
1466375122,19983902,769.7,0.05656226,"sell"
1466375123,19983920,769.7,0.05656226,"sell"
1466375124,19983954,769.43,0.05656226,"sell"
1466375125,19983972,769.46,0.05656226,"sell"
1466375125,19983978,769.46,0.05656226,"sell"
1466375125,19983982,769.46,0.03681496,"sell"
1466375126,19983998,769.46,0.03681496,"sell"
1466375127,19984008,769.46,0.03681496,"sell"
1466375128,19984026,769.43,1,"sell"
1466375131,19984056,769.43,0.21393312,"sell"
1466375132,19984064,769.43,0.05656226,"sell"
1466375133,19984070,769.43,0.02755763,"sell"
1466375133,19984078,769.43,1.3,"sell"
1466375133,19984080,769.43,0.03681496,"sell"
1466375134,19984084,769.43,0.03335772,"sell"
1466375135,19984090,769.43,0.02129114,"sell"
1466375136,19984098,769.43,0.02594038,"sell"
1466375137,19984102,769.43,0.02447264,"sell"
1466375137,19984110,769.43,0.0156754,"sell"
1466375139,19984128,769.43,0.02070352,"sell"
1466375140,19984140,769.44,0.02070352,"sell"
1466375140,19984148,769.44,0.0207095,"sell"
1466375140,19984154,769.44,0.02070352,"sell"
1466375142,19984180,769.44,0.02763524,"sell"
1466375142,19984184,769.44,0.0207095,"sell"
1466375143,19984196,769.44,0.02939069,"sell"
1466375152,19984208,769.65,0.66615809,"buy"
1466375190,19984216,769.63,0.1,"buy"
1466375200,19984230,769.63,0.0718,"buy"
1466375200,19984232,769.63,9.38689,"buy"
1466375200,19984234,769.63,0.51,"buy"
1466375218,19984256,769.64,0.032798,"sell"
1466375234,19984306,769.66,0.5,"sell"
1466375234,19984310,769.65,3,"sell"
1466375234,19984314,769.64,2.517452,"sell"
1466375234,19984316,769.64,0.57144491,"sell"
1466375234,19984318,769.64,0.0661663,"sell"
1466375235,19984328,769.66,0.05797772,"sell"
1466375235,19984338,769.66,0.44202228,"sell"
1466375236,19984344,769.65,2.5174521,"sell"
1466375236,19984348,769.65,0.4825479,"sell"
1466375236,19984350,769.64,0.573307,"sell"
1466375236,19984362,769.64,4.73772979,"sell"
1466375236,19984366,769.62,0.72607621,"sell"
1466375237,19984388,769.63,2.517452,"sell"
1466375237,19984390,769.63,0.057978,"sell"
1466375238,19984394,769.63,0.859911,"sell"
1466375238,19984402,769.63,0.85991091,"sell"
1466375238,19984406,769.63,0.108965,"sell"
1466375239,19984412,769.63,0.02096871,"sell"
1466375239,19984418,769.63,0.05099024,"sell"
1466375239,19984420,769.63,0.05694649,"sell"
1466375239,19984424,769.63,0.02149745,"sell"
1466375239,19984426,769.63,0.02096871,"sell"
1466375240,19984438,769.63,0.01388106,"sell"
1466375240,19984448,769.63,4.50903043,"sell"
1466375241,19984466,769.62,0.0990907,"sell"
1466375241,19984468,769.62,0.02149745,"sell"
1466375241,19984470,769.62,0.05694649,"sell"
1466375242,19984474,769.62,0.01292488,"sell"
1466375242,19984492,769.62,0.05099024,"sell"
1466375242,19984502,769.62,0.0729473,"sell"
1466375242,19984506,769.62,0.03105101,"sell"
1466375242,19984508,769.62,0.05099024,"sell"
1466375243,19984510,769.62,0.01310256,"sell"
1466375243,19984512,769.62,0.02096871,"sell"
1466375243,19984514,769.62,0.05099024,"sell"
1466375243,19984516,769.62,0.01292488,"sell"
1466375244,19984538,769.62,0.1330025,"sell"
1466375244,19984540,769.62,0.03105101,"sell"
1466375244,19984554,769.62,0.01137055,"sell"
1466375244,19984558,769.62,0.0729473,"sell"
1466375244,19984562,769.62,0.03020487,"sell"
1466375244,19984570,769.62,0.01371462,"sell"
1466375245,19984578,769.62,0.29471868,"sell"
1466375245,19984586,769.63,0.319,"buy"
1466375246,19984594,769.62,0.09831365,"sell"
1466375246,19984596,769.62,0.01282351,"sell"
1466375247,19984612,769.62,0.01291876,"sell"
1466375247,19984622,769.62,0.03217073,"sell"
1466375247,19984624,769.62,0.2466423,"sell"
1466375248,19984648,769.62,1.28057928,"sell"
1466375248,19984652,769.63,4.19003033,"buy"
1466375248,19984656,769.63,4.71996967,"buy"
1466375248,19984660,769.62,0.03844157,"sell"
1466375248,19984664,769.62,0.02374805,"sell"
1466375248,19984666,769.62,0.06328532,"sell"
1466375248,19984670,769.62,0.1343628,"sell"
1466375248,19984682,769.62,0.04590566,"sell"
1466375249,19984698,769.62,0.7208662,"sell"
1466375249,19984706,769.62,0.29402825,"sell"
1466375249,19984710,769.62,0.04590566,"sell"
1466375249,19984720,769.62,0.03835151,"sell"
1466375250,19984728,769.62,0.01388765,"sell"
1466375251,19984734,769.62,7.62240626,"sell"
1466375252,19984768,769.61,0.04500755,"sell"
1466375252,19984770,769.61,0.34505787,"sell"
1466375253,19984778,769.61,0.02332424,"sell"
1466375253,19984780,769.61,0.0319248,"sell"
1466375253,19984788,769.61,0.25507958,"sell"
1466375253,19984790,769.61,0.03327125,"sell"
1466375254,19984792,769.61,0.23214468,"sell"
1466375254,19984798,769.61,0.03027974,"sell"
1466375255,19984814,769.61,0.04042482,"sell"
1466375255,19984820,769.61,0.34942984,"sell"
1466375256,19984834,769.61,0.15957191,"sell"
1466375256,19984848,769.61,0.02081372,"sell"
1466375258,19984852,769.61,0.0441993,"sell"
1466375258,19984860,769.61,0.17107348,"sell"
1466375258,19984862,769.61,0.02231393,"sell"
1466375259,19984874,769.61,0.03970371,"sell"
1466375259,19984878,769.61,0.30439513,"sell"
1466375261,19984890,769.61,0.30957387,"sell"
1466375262,19984900,769.61,0.04658727,"sell"
1466375262,19984902,769.61,0.35716909,"sell"
1466375263,19984918,769.61,1.78843701,"sell"
1466375263,19984922,769.61,4.27474752,"sell"
1466375263,19984924,769.61,1.41324947,"sell"
1466375263,19984928,769.61,0.34639889,"sell"
1466375263,19984934,769.61,0.04518246,"sell"
1466375263,19984942,769.61,0.04658726,"sell"
1466375263,19984944,769.61,0.68764225,"sell"
1466375264,19984958,769.61,1.36049965,"sell"
1466375264,19984960,769.46,0.03607749,"sell"
1466375265,19984964,769.46,0.2765941,"sell"
1466375265,19984966,769.46,0.01810261,"sell"
1466375265,19984970,769.46,0.03379482,"sell"
1466375265,19984984,769.46,0.36037136,"sell"
1466375265,19984986,769.46,0.04700496,"sell"
1466375267,19984998,769.46,0.35480013,"sell"
1466375267,19985004,769.46,0.04627827,"sell"
1466375267,19985014,769.46,0.2765941,"sell"
1466375268,19985018,769.46,0.2765941,"sell"
1466375269,19985040,769.46,0.04627827,"sell"
1466375270,19985048,769.58,0.319,"buy"
1466375270,19985058,769.46,0.02600801,"sell"
1466375272,19985080,769.46,0.02600801,"sell"
1466375272,19985082,769.46,0.03322186,"sell"
1466375272,19985086,769.46,0.25470098,"sell"
1466375273,19985092,769.46,0.04058716,"sell"
1466375274,19985098,769.46,0.03362432,"sell"
1466375274,19985100,769.46,0.25778649,"sell"
1466375275,19985134,769.47,0.10035247,"sell"
1466375276,19985136,769.47,0.2803137,"sell"
1466375276,19985140,769.47,0.03533383,"sell"
1466375276,19985142,769.46,1.68973352,"sell"
1466375276,19985144,769.46,0.12423069,"sell"
1466375276,19985148,769.46,3.11782327,"sell"
1466375276,19985150,769.46,0.016204,"sell"
1466375276,19985154,769.46,0.04149749,"sell"
1466375277,19985162,769.46,0.10735958,"sell"
1466375278,19985168,769.39,0.03533383,"sell"
1466375278,19985170,769.39,0.35480013,"sell"
1466375278,19985172,769.39,0.01917161,"sell"
1466375279,19985178,769.39,0.04424696,"sell"
1466375279,19985180,769.39,0.01317179,"sell"
1466375283,19985184,769.39,0.01038985,"sell"
1466375283,19985186,769.39,0.01308945,"sell"
1466375283,19985188,769.39,0.01308945,"sell"
1466375283,19985190,769.39,0.415,"sell"
1466375285,19985216,769.39,0.16962412,"sell"
1466375286,19985218,769.39,0.25,"sell"
1466375313,19985226,769.26,4.275636,"sell"
1466375313,19985228,769.13,3.62319603,"sell"
1466375313,19985230,769.22,0.416,"sell"
