1466114053,19361298,774.25,0.058477,"sell"
1466114053,19361300,774.25,0.1,"sell"
1466114053,19361306,775,0.0720029,"buy"
1466114053,19361308,775,0.0139971,"buy"
1466114053,19361310,774.87,0.414,"buy"
1466114053,19361314,775,0.1,"buy"
1466114053,19361336,775.07,0.1,"buy"
1466114053,19361338,775.07,0.1,"buy"
1466114053,19361346,775.4,1.16,"buy"
1466114053,19361348,775.07,2.09,"buy"
1466114053,19361350,775.5,0.05,"buy"
1466114053,19361352,775.64,0.020632,"buy"
1466114053,19361354,775.51,0.01407583,"buy"
1466114053,19361356,775.64,1.66529217,"buy"
1466114053,19361358,775.64,7.16900783,"buy"
1466114053,19361360,775.7,1,"buy"
1466114053,19361362,775.78,1.63064375,"buy"
1466114053,19361364,775.77,1.61,"buy"
1466114053,19361368,775,0.03143556,"sell"
1466114053,19361372,775,0.02,"sell"
1466114053,19361374,775.78,1,"buy"
1466114053,19361376,775.78,0.07019146,"buy"
1466114053,19361378,775.78,15,"buy"
1466114053,19361386,775,0.01621,"sell"
1466114053,19361388,775,0.1,"sell"
1466114053,19361390,775.78,1,"buy"
1466114053,19361392,775.78,10,"buy"
1466114053,19361394,775,0.1,"sell"
1466114053,19361396,775.78,0.1,"buy"
1466114053,19361398,775.78,1.1,"buy"
1466114053,19361418,775.78,5.8,"buy"
1466114053,19361420,775,12,"sell"
1466114053,19361422,775,0.315,"sell"
1466114053,19361424,775.28,3,"buy"
1466114053,19361426,775.78,16.29916479,"buy"
1466114053,19361428,775.28,6,"buy"
1466114053,19361430,775.97,1.96,"buy"
1466114053,19361432,775.82,0.13005441,"buy"
1466114053,19361434,775.9,0.1,"buy"
1466114053,19361436,775.99,8.61,"buy"
1466114053,19361438,775.95,0.018018,"buy"
1466114053,19361440,776,0.01,"buy"
1466114053,19361442,776,8,"buy"
1466114053,19361444,776,5,"buy"
1466114053,19361446,776,0.8727628,"buy"
1466114053,19361448,775,3,"sell"
1466114053,19361452,775,20,"sell"
1466114053,19361454,775,9,"sell"
1466114053,19361456,775,5.06446114,"sell"
1466114053,19361458,775,1.64,"sell"
1466114053,19361460,775,0.55,"sell"
1466114053,19361462,775,0.026,"sell"
1466114053,19361464,774.87,1,"sell"
1466114053,19361466,774.9,2.6445,"sell"
1466114053,19361468,774.87,1,"sell"
1466114053,19361470,774.86,38.07503886,"sell"
1466114053,19361472,776,4.3727628,"buy"
1466114053,19361474,776,0.6272372,"buy"
1466114053,19361476,774.86,0.07,"sell"
1466114053,19361478,774.86,10,"sell"
1466114053,19361480,774.86,0.1,"sell"
1466114053,19361482,774.87,0.05594646,"sell"
1466114053,19361484,775,0.38436978,"buy"
1466114053,19361486,774.87,0.55,"sell"
1466114053,19361488,774.87,0.94405354,"sell"
1466114053,19361490,774.87,3.50594646,"sell"
1466114053,19361492,774.87,0.2,"sell"
1466114053,19361494,774.87,0.1,"sell"
1466114053,19361496,774.87,0.29405354,"sell"
1466114053,19361498,774.86,1.75496114,"sell"
1466114053,19361500,774.7,0.2,"sell"
1466114053,19361502,774.4,0.25,"sell"
1466114053,19361504,774.26,0.44596957,"sell"
1466114053,19361506,774.26,6.4233,"sell"
1466114053,19361508,774.1,3,"sell"
1466114053,19361510,774.15,0.2,"sell"
1466114053,19361512,774.15,0.2,"sell"
1466114053,19361514,773.77,10,"sell"
1466114053,19361516,772.63,9.64,"sell"
1466114053,19361518,772.2,0.01,"sell"
1466114053,19361520,772.37,0.5,"sell"
1466114053,19361522,773.11,1,"sell"
